SongNumber;SongID;AlbumID;AlbumName;ArtistID;ArtistName;Title;Year
1512;b'SOAWMQC12AB0184136';639881;b'Underneath Rotting';b'AR8BMEQ1187B9B4214';b'Pumpkin Buzzard';b'Hard Pure';0
1513;b'SOJWZVU12A8C137019';91300;b'Queen Of The Delta Blues_ Volume 2 (B)';b'AR00MBZ1187B9B5DB1';b'Memphis Minnie';b'Pig Meat On The Line';1997
1514;b'SOPBJAX12A6310E86F';213;b'Victims';b'ARHD3RX1187FB3A7DA';b'Steel Pulse';b'We Can Do It';1991
1515;b'SOGOHFY12A8C136F9C';197986;b'D.C. Blues: The Library Of Congress Recordings_ Vol. 2';b'ARHNCQ31187B9915DC';b'Mississippi John Hurt';b'Waiting For You (I Forgive You Before I Go)';0
1516;b'SOHANRI12AB0186668';409257;"bEverybody's Talking_ Nobody's Listening!""""";b'AR9VEMN1187FB4D75B';b'Caspa';"bBack to '93""""";2009
1517;b'SOOGLXF12AF729E2D7';619744;b'If You Want it';b'ARRW6DJ1187FB50A67';b'Pacha Massive';b'Take The Wheel';2009
1518;b'SOLFTJF12AB0183000';504793;b'R&B In The Mix';b'AR58ZXX1187FB572F2';b'Kardinal Offishall / Keri Hilson';b'Numba 1 (Tide Is High)';2008
1519;b'SOTWAJH12A6D4FA397';65452;b'The Dimension Dolls';b'ARW74FW1187FB554AD';b'THE COOKIES';b'Chains (LP Version)';0
1520;b'SOOFGYY12A8C13A8DF';211003;b'Cover Up';b'ARYHPHB12131B4B793';b'Peppermint Creeps';b'Bastard';0
1521;b'SOPJETO12AB017BDAF';493539;"bPimpin' N' Panderin""""";b'ARYGMNP11F4C843096';b'M Sane';"b'Unda Da Influence (Snippets)'""";0
1522;b'SOQWDSR12AB01850B6';660019;b'Jodelzauber';b'ARO7IJV1187FB5BFAD';"bOesch's die Dritten""""";b'Der weisse Mond von Maratonga';2007
1523;b'SOKYCTE12AB0185FE3';553262;b'Summer of a Thousand Years';b'AR5C6M11187B9AC877';b'The Grip Weeds';b'Melancholia';0
1524;b'SOGDLTS12A8C135A9B';290005;b'Jar of flies / Facelift / Dirt';b'ARSW5F51187FB4CFC9';b'Alice In Chains';b'Sickman';1992
1525;b'SOSFJWB12AB018906D';609053;b'Zipless (Deluxe)';b'ARZFRQM1187B9A9772';b'Vanessa Daou';b'Smoke';1994
1526;b'SOUXWAB12A5891DAB9';739282;b'Eidolon';b'ARB4ZRM1187B993147';b'Dark Fortress';b'The Silver Gate';2008
1527;b'SOSCKDQ12A81C22BA4';272849;b'Live';b'AR41ESB1187FB360B1';b'Gloria';b'If Music Be The Food Of Love';0
1528;b'SOGFHXF12A8C136B2A';290943;b'New Universe';b'AR37E341187B989A3E';b'Wilshire';b'Special';2003
1529;b'SOUZRAZ12A8C13835F';249613;b'Monuments';b'AR2FJV21187B98EBE3';b'Legacy Five';b'Out Of My Darkness';2009
1530;b'SOCLPMP12A81C2354B';1656;b'Best 1991 - 2004';b'ARAIABB1187B9AC6E2';b'Seal';b'Prayer For The Dying (Album Version)';0
1531;b'SOOZPUG12A8C132EDD';148194;b'Respighi: Ancient Airs and Dances';b'ARBH0MS1187FB36311';b'Sir Neville Marriner';b'Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne)';0
1532;b'SOFYSKU12A8C13A72B';112186;b'All The Right Reasons';b'ARPAAHK1187B9ABB00';b'Nickelback';b'Follow You Home (Album Version)';2005
1533;b'SOCMBTX12AB0181E7E';514965;b'Las Numero 1 De Angelica Maria';b'ARP2TO91187B9913EA';b'Ang\xc3\xa9lica Mar\xc3\xada';b'Una Sopita De Tu Propio Chocolate';1997
1534;b'SOJGCBK12AB01884D3';819293;b'Groovalicious';b'ARYZV2X1187B997BE7';b'Chris Standring';b'Say What!?!';2003
1535;b'SORRHKT12AB0186469';715295;b'Navnet Jesus';b'ARSS1OZ1187FB54440';b'Mons Leidvin Takle';b'Blott En Dag';2001
1536;b'SOQCUBJ12A8C13FEC6';117369;b'Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack';b'ARR46IW1187FB51C2E';b'Nicholas Hooper';b'The Sirius Deception (Album Version)';0
1537;b'SOHFNIA12AC4689741';780297;b'Heliocentric';b'ARQI60P1187FB464C9';b'The Ocean';b'Catharsis Of A Heretic';2010
1538;b'SOZUQAZ12A81C21E0D';131960;b'12 Grandes exitos Vol. 1';b'ARO1NHM1187B9B9D27';b'Los Solitarios';b'Verdad Amarga';0
1539;b'SOJFIUP12AB0187346';818087;b'Vibes';b'ARHCERP1187B9912A5';b'Glen Washington';b'Your Love';0
1540;b'SOPRNQZ12A58A7B8E5';226814;b'Underground Network';b'ARUSOMY1187FB4D3B4';b'Anti-Flag';"bSpaz's House Destruction Party""""";2001
1541;b'SOPMFLZ12A6D4F9D3A';228741;b'Awake Live';b'ARGVJPK1187B9909EA';b'Josh Groban';b'Mai [Live]';2008
1542;b'SOCIFJJ12A8C13F98C';174703;b'Josh White Vol. 1 1929-1933';b'ARQMYTM1187FB4678C';b'Josh White';b'This Heart Of Mine';0
1543;b'SOUSGHY12A8C13581E';247671;b'Made New';b'ARRXEJJ11F4C841087';b'The Paynes';b'When He Was On The Cross (I Was On His Mind)';0
1544;b'SOMFZZQ12A8C13AB56';104144;b'Bacilos';b'ARPAAPH1187FB3601B';b'Bacilos';b'Lo Mismo Que Yo (Bonus Track)';0
1545;b'SOIVGLD12AB0183ACA';536803;b'Best Ones';b'AR1DLF21187FB3CBF0';b'4Him';b'Wings';1994
1546;b'SORFXPG12AB0182E21';350855;b'Spread The Germs';b'AR6137D1187B9A39C8';b'Scalplock';b'Pedagogy for the Oppressed (Album Version)';0
1547;b'SOZOGUO12A8C13BD9E';217184;b'20 Suosikkia / Tulisuudelma';b'ARIUQZL1187FB4303B';b'Erkki Junkkarinen';b'Rakkautta K\xc3\xb6\xc3\xb6penhaminassa - F\xc3\xb6r\xc3\xa4lskad i K\xc3\xb6penhamn -';0
1548;b'SOWDPOU12AB018495D';451367;b'Tribesman Album';b'ARKPDUG11F50C4B54A';b'Juggler';b'How It Feels';0
1549;b'SOLOEUX12A58A7C81F';111304;b'Rit/2';b'AR0BV7E1187FB386C1';b'Lee Ritenour';b'Keep It Alive';1982
1550;b'SOHPDWN12AAA15E9AF';480093;b'One';b'AR4OMY81187B9B31E7';b'Cursed';b'Pariah';0
1551;b'SOHQPWP12A58A7986C';407562;b'In The City Of Sleep';b'ARBBBLV1187FB57B70';b'The Fever';b'Bye Bye Betty Blue';2006
1552;b'SOHCTUT12A6D4FCD56';398420;b'Adventures In Emceein';b'AR2SGQW1187B9B9E7C';b'KRS-One';b'Getaway';2008
1553;b'SOVWFNE12A8C13FF36';174662;b'Washboard Sam Vol. 1 (1935-1936)';b'AR84AQE1187B98AD9C';b'Washboard Sam';b'Come On In';0
1554;b'SOPPBPK12A8C14683C';23369;b'20th Century Masters: The Millennium Collection: Best Of Semisonic';b'ARP96FM1187B9AEA77';b'Semisonic';b'Secret Smile';1998
1555;b'SOZKQVH12AB01802D8';507337;b'Coleccion de Oro';b'ARLAWDD1187FB48367';b'Carlos Vives';b'Si Es Que Te Vas';2000
1556;b'SOVWHFZ12A8C14489D';613103;b'The Experience';b'ARP32X81187B99EBF5';b'Vanessa Bell Armstrong';b'Greater';0
1557;b'SOUXWCM12A8AE47834';138445;b'Hack';b'ARGY9FW1187B991C7D';b'Information Society';b'Hack 1/Charlie X';1990
1558;b'SOISGJD12A8C144775';613765;"b'En Algo Nuevo'""";b'ARZ8S071187B993849';b'Tito Rodriguez_ Louie Ramirez';b'La Piel de Tu Alma';0
1559;b'SOCGNBW12A8C14117F';224623;b'As It Should Be';b'AROMMVN11F50C50607';b'Margaret Smith';b'Disciplinarian';0
1560;b'SOMWNSA12A8C1343F1';288453;b'Smiling';b'AR051KA1187B98B2FF';b'Wilks featuring doniki';b'Fly to zion';0
1561;b'SONBZKG12AB0187337';586019;b'Directo en tus manos';b'ARZBOES1187FB40178';b'Carlos Baute';b'Estas hecha para mi (Directo 09)';0
1562;b'SOUEUCC12AB018C4B3';759814;b'Little Man';b'AR12EOE1187FB3AE26';b'The Pineapple Thief';b'Boxing Day';2006
1563;b'SODDLAZ12AB018350A';443790;b'Bahamian Songs';b'AR97EHA1187B98AD5F';b'Blind Blake & The Royal Victoria Hotel Calypsos';b'Bahama Lullaby';0
1564;b'SOEULPB12A8C136DDF';91162;b'Hymn To Sophia (Hymne Til Sofia)';b'AR15YLD1187FB3D4DD';b'John Tchicai';b'Musica Sacra Nova: Morgen I Frydenlund';0
1565;b'SOKIHWH12A8C13AA35';295173;b'Chez Toots';b'ARC0MTS1187FB44C21';b'Toots Thielemans';b'Le Temps Des Cerises';1998
1566;b'SONSFHN12A8C13463E';189503;b'8-Way Santa';b'ARLZN951187FB42E49';b'Tad';"bStumblin' Man (Album)""""";1991
1567;b'SONLCJU12A58A7B69C';283150;b'This Will Be Laughing Week';b'ARIUHYM1187B9AEAE4';b'Ultimate Fakebook';b'This Will Be Laughing Week';0
1568;b'SOXRRIP12AC4686877';789959;b'Os so\xc3\xb1os que volven';b'ARGTUWC1187B9904A0';b'Susana Seivane';b'Mazurcas das R\xc3\xadas Baixas';2010
1569;b'SOGNDHO12AB017D71F';448279;b'Live Au Divan Orange';b'AR8QW7Y119B866993A';b'Oztara';b'Val\xc3\xa9rie';0
1570;b'SOQOXXW12AF729F20B';13919;b'Bridging The Gap';b'ARTDQRC1187FB4EFD4';b'Black Eyed Peas / Les Nubians / Mos Def';b'On My Own';2000
1571;b'SOQAQJG12A67020725';13862;b'Minimum - Maximum';b'AR1ZKBE1187FB53629';b'Kraftwerk';b'Elektro Kardiogramm (Live)';0
1572;b'SONNXDI12AB0186816';507547;b'Morning to 3am';b'ARCRSUM1187FB52AB0';b'The Frequency';b'Ego is the drug/3am';0
1573;b'SOVHFTL12AB018797C';796038;b'Live!';b'ARPGOAF1187B98F677';b'Giorgos Tsalikis';b'Apotoma';0
1574;b'SOWRNMP12A8C13E4FD';269516;b'Conscious Party';b'ARLUAK21187B9B785A';b'Ziggy Marley And The Melody Makers';"bWhat's True""""";0
1575;b'SOEWSSK12AB018083E';505335;b'Subir Al Cielo';b'ARPGPI51187B98F1EC';b'MDO';b'Tonight_ Te Amar\xc3\xa9';0
1576;b'SOKRHFH12A8C142167';314435;b'Music in My Soul';b'ARZHUJU1187FB51176';b'Leigh Jones';b'Have It Your Way';2008
1577;b'SOIKALD12A81C231CB';131598;b'Colors';b'AR7GUNF1187B990CCF';b'Between The Buried And Me';b'Foam Born (A) The Backtrack (Album Version)';2007
1578;b'SONYHUC12A8C13B90E';214125;b'Viva Brazil';b'ARC6J781187B98F02B';b'Tania Maria';"bVem Pr'a Roda""""";2000
1579;b'SOCZSYW12AAF3B490E';310652;b'Born And Raised In Compton: The Greatest Hits';b'AROTIMO1187FB532BF';b'DJ Quik';b'Pitch In OnA Party';2000
1580;b'SOOUKOB12A8C13C30B';106926;b'Serie 3x4 (Karina_ Massiel_ Jeanette)';b'ARL4M621187FB3FF06';b'Massiel';b'Acorde\xc3\xb3n';0
1581;b'SOXFNMQ12A81C203E0';131734;b'El Amor';b'ARNNHLN1187FB42912';b'Yahir';b'El Amor (Version Nortena)';0
1582;b'SODDIXC12AB0180D2F';627408;b'Turn Me Well';b'ARWWYK211C8A415AD4';b'Micachu';b'Just In Case';2008
1583;b'SOAMXYQ12AB017C25E';622883;b'Wisconsin Death Trip';b'ARHRY5S1187B99B96F';b'Static-X';b'Love Dump (Clean Album Version)';1999
1584;b'SONNVKK12A8C13CFBC';105408;b'Versunkener Schatz';b'AR6896B1187B98FADA';b'Paso Doble';b'Kleine Killer';0
1585;b'SOLKFAE12AC468D495';788125;b'Let Me Get Close To You (With Bonus Tracks)';b'ARDY3451187B9A0226';b'Skeeter Davis';b'It Was Only A Heart';0
1586;b'SOSCTQW12AB0184E46';576048;b'More Like Me';b'ARAZ59E1187B98BF6D';b'Webb Wilder';b'Too Cool for Love';2009
1587;b'SOMMQQU12AB0180EBF';411833;"bAria Di Citta'""""";b'ARZAEIP12086C12905';b'Gruppo Jazz Marca';b'Sensazioni a_b & c';0
1588;b'SOSXZIN12AB0183785';553001;b'97 | 07';b'AR4MCB01187B98BF5C';b'Atman';b'Dancing With the Goddess (ttt rmx)';2007
1589;b'SOWPLTX12A5891F918';779118;b'At Night (The Unreleased Mixes)';b'ARVNK831187FB48831';b'Shakedown';b'At Night';2001
1590;b'SONUEAD12A6D4F908B';45071;b'Diamond Sutra';b'ARZSTXE1187B99DD77';b'Biddu';b'Raag Trance';0
1591;b'SOBQQCL12AB0180A33';326937;b'Technicolor';b'ARGGD1E1187B98FA9D';b'Parachute Band';b'No Eye Has Seen';0
1592;b'SOCNOQB12AB0183A1E';366584;b'Summerfish';b'ARYC3YP1187FB4C64D';b'Leonid Rudenko';b'Summerfish';2006
1593;b'SORXZTM12A8C133942';242110;"bIt's Not Over""""";b'ARYB2FW1187B991400';b'Wilmington Chester Mass Choir';"bLord You're Worthy (Album)""""";0
1594;b'SOMDMNB12A6D4F49A2';27630;b'The Plan';b'ARI4NXX1187FB59DF2';b'Raze';b'Laying Down My Will (The Plan Album Version)';0
1595;b'SOCUCXE12A6D4F2C3F';78637;b'Where the River Meets the Bay';b'ARHSAXP11EB9C80B35';b'Stewart Francke';"bAcross Decker's Field""""";0
1596;b'SOPOPLW12A8C13A905';628505;b'Umbrella';b'ARJV0U41187B9AB715';b'All Time Low';b'Umbrella';2008
1597;b'SOFEYIV12A6D4FAC9A';226418;b'James Last And Friends';b'AR1JD6E1187FB5696C';b'James Last';b'Summer Rain';1998
1598;b'SOLDIUL12A58A7BB1A';347112;b'Ghetto Dope';b'ARV4I6F1187FB4D595';b'5th Ward Boyz';b'Undercover Gangstas';1993
1599;b'SOBOBPP12A8C12FFCE';239031;b'Swing Spring';b'ARCHVKD1187B9934E9';b'Bill Perkins';b'Swing Spring';0
1600;b'SOQJWZI12A8C140181';425868;b'Chansons Cochonnes et Chansons Paillardes';b'AR107SB1187B9A79F9';b'B\xc3\xa9zu';b'La bite du plombier';0
1601;b'SOHWJYQ12A8C13658B';292085;b'85555';b'ARWF1KM1187B9908CA';b'Spliff';b'S.O.S.';1988
1602;b'SOKFCJJ12A67ADA72B';382315;b'The Collection';b'ARQQP3Z1187FB5707B';b'Bert Kaempfert And His Orchestra';b'Wheeling Free';0
1603;b'SOXKUGL12A8C142BB9';313944;b'The Sisterhood of the Traveling Pants 2';b'ARRZZRW1187B9A06E3';b'Rachel Portman';b'Bridget';2008
1604;b'SOYXFNV12AB0182DEA';565182;b'Finist\xc3\xa9riens';b'ARW3V6T1187B9ACAC4';b'Miossec';b'Nos plus belles ann\xc3\xa9es';2009
1605;b'SOLYAYO12A8C13C04D';266372;b'T.O.S. (Terminate On Sight)';b'ARRXG5Y1187B9AA016';b'G-Unit';"bI Don't Want To Talk About It""""";0
1606;b'SOZBPIC12AB01813B0';444582;b'Slow-Cooked Pig Meat';b'ARAZYBE1187FB38BC1';b'Memphis Sheiks';"bRamblin' On My Mind""""";0
1607;b'SOJOMNL12A6D4F872E';36379;b'Champion Of The Blues';b'AR8ACFK1187B9B4063';b'Champion Jack Dupree';b'Snaps Drinking Woman (LP Version)';0
1608;b'SOIQQIX12AB018827D';505465;b'Live at Brixton Academy 1999';b'AR3TG3X1187FB4D577';b'Atari Teenage Riot';b'Live At Brixton Academy 1999';2000
1609;b'SOLEETW12A6D4FB2FE';45717;b'The Black Parade';b'ARKR75V1187FB3D4D5';b'My Chemical Romance';b'House Of Wolves (Album Version)';2006
1610;b'SOLMPMK12AC468B131';780822;b'Nunca Tuve Tanto Blues';b'ARJ3VRY1187B9A3058';b'Memphis La Blusera';b'Exactamente Medianoche';0
1611;b'SONODJN12A6D4F9838';176847;b'Legendary Country Blues Artists - CD A';b'ARE2QID1187B98FA19';b'Sleepy John Estes';b'Street Car Blues';1930
1612;b'SOEKRSK12A8C13CFB2';162891;b'CiSTm KonFLiqt';b'ARHXIOW1187FB3AF67';b'The Mad Capsule Markets';b' -start ID-';0
1613;b'SOTYVNV12AB017CB2E';536232;b'All Things Are Connected';b'AR3WMW01187B9921F7';b'Schizoid';b'Dementia';0
1614;b'SOWHXYS12AC9E177F0';282150;b'Boo-Tay';b'ARRA2F91187B9B4061';b'Bare Jr.';b'Snippet 15';1998
1615;b'SOQZISQ12AC4689482';735641;b'Songs Of The Fabulous Century';b'ARTE3P61187B9A709D';b'Roger Williams';b'Cool Water';0
1616;b'SOVVITW12A8C146BD0';614878;b'I Wish My Brother George Was Here';b'ARV4KO21187FB38008';b'Del Tha Funkee Homosapien';"bYa Lil' Crumbsnatchers (LP Version)""""";1991
1617;b'SOMRBBO12A8C13F67B';521760;b'THE EYES OF';b'AR1ABAO1187FB531E1';b'Alice Cooper';b'This House Is Haunted';2003
1618;b'SOWPIEE12AB0188A9D';578135;b'The Trombone Sound';b'AR3C3C01187B98E800';b'Kai Winding';b'Captin Kut-Cha';0
1619;b'SOULXLO12AB018379D';461074;b'Knives [Clean]';b'ARJ8PZJ1187B99314F';b'Aiden';b'Killing Machine';2009
1620;b'SOFBBXV12A81C21835';275331;b'Latin Kick';b'AR9ST641187B99B4DE';b'Cal Tjader';"bManuel's Mambo""""";1956
1621;b'SOTHZUA12A8C13268A';140385;b'One Nation Underground';b'ARQATWU1187B98EE26';b'Ill Nino';b'All I Ask For (Album Version)';2005
1622;b'SORQNTS12AB018C1E1';680798;b'Nippon Banzai';b'ARXK8H71187FB44850';b'Za\xc3\xafko Langa Langa';b'Fonsi';0
1623;b'SOZOEYQ12A8C1406E3';713200;b'No Rules [Bonus Edition]';b'AR326OO1187FB444FF';b'Rebecca Lynn Howard';"bI'm Over You (Album Version)""""";0
1624;b'SOKQDCA12A8C13CDEF';305169;b'Stills';b'ARK30AI1187FB3C777';b'Dive';b'Contact';0
1625;b'SOHMOLH12A8C141C40';611612;b'Surprisingly Good for You';b'ARLMRES11F4C83E1E1';b'Barbara Lusch';"bWhy Don't You Do Right""""";0
1626;b'SODLHUG12A6D4F7BB7';23102;b'Morrocan Roll';b'ARDPTGD1187B9AD361';b'Brand X';b'Hate Zone';1977
1627;b'SOJCYIP12AC3DFA13C';682598;b'Cora\xc3\xa7\xc3\xa3o de 5 Pontas';b'AR1PQYO1187B98BEC9';b'H\xc3\xa9lio Ziskind';b'Tel\xc3\xaa';0
1628;b'SOIBRMZ12AB018AEF4';422489;b'Eurovision Song Contest 2009';b'ARIXB7T1187B9AB215';b'Intars Busulis';b'Probka (Latvia)';2009
1629;b'SOMKDZN12A8C144D1E';375651;b'The Complete Hi Recordings of Charlie Rich';b'AR0B1CH1187FB3A824';b'Charlie Rich';b'Only Me';0
1630;b'SOKENHI12A8C1420D3';476276;b'Virtuoso';b'AREU6JB1187B9911D4';b'Virtuoso';b'Beautiful Maria of My Soul';0
1631;b'SOJFRZB12A6D4F92E2';74893;b'The Best Of Karen Peck And New River';b'ARHNMEZ11F50C4706C';b'Karen Peck And New River';b'Feels Good To Be Free';0
1632;b'SOOFXBB12A8C137FF8';597487;b'Only A Woman';b'ARBLIP81187B98BE0C';b'Judy Mowatt';b'Trade Winds';0
1633;b'SOCOQSE12A8C13D17B';458165;b'Lili Marlene';b'ARKETDZ1187B9B2566';b'Marlene Dietrich';b'No Love No Nothing';0
1634;b'SOKUHGH12AB017FB12';455287;"bIf You Love These Blues_ Play'em As You Please""""";b'ARFONSP11F50C4D175';b'Michael Bloomfield';b'I Must See Jesus';0
1635;b'SOGFFYV12A8C138D74';203675;b'Alright Now';b'ARSMRIN1187B9AB35A';b'Paul Rodgers';b'Alright Now';0
1636;b'SOVYZIA12A8C136E0D';289149;"bLet's Get Free""""";b'AROIIF91187FB4F2D5';b'Dead Prez';b'Assassination';2000
1637;b'SORCRQT12A8C142A5A';333086;b'David Cook';b'ARFN2TE11A348EFFB4';b'David Cook';b'I Did it for You';2008
1638;b'SOWYALW12A8C136BE6';252899;b'Normal as the Next Guy';b'ARVVLMQ11F4C8456E4';b'Knack';b'A World Of My Own';0
1639;b'SOFEIDA12A6D4FBFA5';177206;b'Rio';b'AR1LQNB1187B9A6AE5';b'La Portuaria';b'Down On The Corner';2005
1640;b'SOBDCSO12AB017F02D';437973;b'Snug';b'AR4Q1VD1187B9893C7';b'Mulberry Lane';b'Come Dance With Me';0
1641;b'SONEAJZ12B0CEB476A';29387;b'Drums Not Dead';b'ARVZWQ31187B9B8946';b'Liars';b'A Visit From Drum';2006
1642;b'SOAUNDO12AB017BFF8';485210;b'Tom Barabas Live';b'AR7CCS31187B98C531';b'Tom Barabas';b'More Than Words';1992
1643;b'SOMXWZX12A58A7B385';134855;b'In Loving Memory';b'ARA6BH81187B98F3AF';b'Modeselektor';b'We Do It Too';2002
1644;b'SOLQMCQ12AB018E469';817855;b'Taqdeer Dee Pencil';b'ARBY23A1187B9A82E4';b'Naseebo Lal_ Arif Lohar';b'Mar gaye te sada naal';0
1645;b'SOWMUUZ12A8C133F2A';88726;b'Talking Drum';b'ARXOTQH1187FB57084';b'Chris Brown';"bTalking Drum (Isea '95)""""";0
1646;b'SOKSVLC12A8AE47DAD';184098;b'Worldwide';b'ARPV8QO1187B98B77F';b'DJ Taz';b'C.O.G. To The ATL';0
1647;b'SOBBSEY12A67ADB9AA';592680;b'Azur et Asmar';b'AR9ILJF1187B9B80ED';b'Gabriel Yared';b'La cl\xc3\xa9 parfum\xc3\xa9e';2006
1648;b'SOSHWJO12A8C141A67';473152;b'Starless & Bible Black';b'ARIIUJC122988F51F6';b'Starless & Bible Black';b'Hermione';0
1649;b'SOSNZMS12A58A791D0';8997;b'Ronroco';b'ARM4J201187B9B8B3B';b'Gustavo A. Santaolalla';b'La Vuelta';1998
1650;b'SODNYLM12AB0180D14';363506;b'Split CD';b'ARZUZYU12086C17110';b'Widespread Bloodshed';b'Wepons Of Mass Deception (Album)';0
1651;b'SOBIHSR12A8C139F30';109780;b'The Ultimate Collection';b'AR0RCMP1187FB3F427';b'Billie Jo Spears';b'Lizzie And The Rain Man';0
1652;b'SOLUUOH12AB0189769';470978;b'1993-1994 The Demos';b'ARJNQM51187FB54C55';b'Smut Peddlers';b'Chicken Strips (THE DEMOS version)';0
1653;b'SOGCCYM12A8AE4705B';139457;b'Millennium-Tanzparty';b'ARZWBH21187B99ACE1';b'G\xc3\xbcnter Noris';b'Was Machst Du Mit Dem Knie_ Lieber Hans?';0
1654;b'SORYSKI12AB0184790';564121;b'Der Letzte seiner Art';b'ARAMCAZ1187B9AB6F5';b'Afrob feat. Sarah';b'Gief Konjunkturpaket VI';2009
1655;b'SOWDDNA12AB0186074';341095;b'The Real Rock';b'ARNSTES1187FB4FC9B';b'Shinehead';b'The Real Rock';0
1656;b'SOEHEYS12AB0181F19';557621;b'Rode Hard and Put Away Wet';b'AR1GYND1187B9A9CD3';b'Diesel Boy';b'Pocket Full Of Stars';2001
1657;b'SOWNZHB12A6701C776';14305;b'The Marshall Mathers LP';b'ARTH9041187FB43E1F';b'Eminem';b'The Way I Am';2000
1658;b'SOXATHC12AC909720F';783635;b'Electric Moments';b'ARJ8ZIQ1187FB3FB5A';b'Milo';b'Back Into Business';0
1659;b'SOFCHBZ12A8C142084';611922;b'L\xc3\xadricas';b'ARVLIVA1187B991590';b'Zeca Baleiro';b'Blues Do Elevador';2000
1660;b'SOJARRO12AC90756C5';602222;b'Return To The 36 Chambers: The Dirty Version';b'AR05OJD1187B9B99A6';"bOl' Dirty Bastard""""";b'Hippa To Da Hoppa [Explicit Version]';1995
1661;b'SOHQUTZ12AB0185F78';472191;b'Down Among the Deadmen';b'AR06USW1187FB4EACA';b'The Lord Weird Slough Feg';b'Beast In the Broch';2000
1662;b'SOBQXJP12A6D4F7587';377202;b'Trax Records: Acid Classics';b'AR21JFF1187B9A5CBA';b'Six Brown Brothers';b'Battery Acid';1988
1663;b'SOWXIQN12AB01862EE';639750;b'Mis Sue\xc3\xb1os feat Norma Castro';b'ARWHWYH1241B9CCA16';b'Mario Garcia';b'Mis Sue\xc3\xb1os feat Norma Castro';0
1664;b'SOYOKOS12AB0181059';327554;b'Guitar Boogie Fever';b'ARPN0NC1187B991591';b'Eddie Jones';b'Perfidia';0
1665;b'SOWDBUH12A8C138B73';150911;b'Hit Parade: The Greatest Hits';b'ARGEZ5E1187FB56F38';b'Audio Adrenaline';b'Will Not Fade  (Hit Parade Album Version (new Song))';0
1666;b'SOAPQCG12AB017AAAB';619744;b'If You Want it';b'ARRW6DJ1187FB50A67';b'Pacha Massive';b'Just Want To See Ya';2009
1667;b'SOLMFNE12AB018F807';598782;b'The World According To Gob';b'ARXR32B1187FB57099';b'Gob';b'No Regrets';2001
1668;b'SOXBYPK12AB018B86E';715455;b'Joy In The City';b'AR0NS5Z1187B99AF79';b'Zuma';b'Inferior (Late Night Version)';0
1669;b'SOZINBT12AB017F5D0';456614;b'Black & White TV With The Sound Turned Low';b'ARCBZHP11F4C83D8B2';b'Nick Conolly';b'Pseudoephedrine';0
1670;b'SOODPJI12AB0181BD8';514098;b'Hear Globally: A Cumbancha Collection';b'ARJPRV411A348EFE4B';b'Rupa & the April Fishes';"bC'est Moi""""";2009
1671;b'SOEPVWS12A6D4FAFC4';860;b'Best Of Strange Cargo';b'ARZS5VW1187FB567E8';b'William Orbit';b'Love My Way';1987
1672;b'SOHAXFE12A8C13F057';266948;b'Vitamin C';b'ARNEJAG1187FB41600';b'Vitamin C';b'About Last Night (LP Version)';1999
1673;b'SOMCPKY12AB0184197';639042;b'Live';b'ARUKN9H1187B9B71C8';b'The Black Crowes';b'Girl From A Pawnshop';1996
1674;b'SOLRGXU12A8C132FD7';284736;b'Woman Across The River (World)';b'ARRT66G1187FB3DDF9';b'Freddie King';b'Boogie Man';1973
1675;b'SONGVVU12AB018719F';455018;b'Show Your Colors';b'ARDDWUI1187FB379F7';b'Amoral';b'Perfection Design';2009
1676;b'SOFXFXN12AB01827D6';641828;b'Where The Wild Things Are';b'AROY6XW1187B991121';b'Steve Vai';b'Angel Food';2009
1677;b'SOULEZE12A8C134B31';281753;b'Paradise In Me';b'ARMSL551187FB3F4B0';"bK's Choice""""";b'My Record Company';1995
1678;b'SOSNZGD12AB0186296';762361;b'Naked Songs Live And Acoustic';b'ARXPE571187FB4AFD0';b'Rickie Lee Jones';b'Coolsville (Live Acoustic Version)';0
1679;b'SOKJBKQ12A8C143666';523259;b'The Downward Spiral - Deluxe Edition';b'ARK9TRQ1187B99C095';b'Nine Inch Nails';b'Memorabilia';1994
1680;b'SOLGZCP12A8C142CD0';609801;b'Tacos Deluxe';b'ARBFDJW1187B9AD27A';b'The Fabulous Thunderbirds';"bI Can't Quit You Baby (Live) [Never Released]""""";2003
1681;b'SODNQJO12A6310F970';398;b'80s Triple Set';b'AR7WGYZ1187FB3CAB0';b'Wang Chung';b'Dance Hall Days';1983
1682;b'SOHDMZZ12AB018AC70';663511;"bSmokin' Hits""""";b'ARPFKK81187B99878D';b'Tex Williams';b'Smoke! Smoke! Smoke! (That Cigarette)';1947
1683;b'SOVFDZT12A8C140710';307285;b'Razor';b'AR6XPWV1187B9ADAEB';b'Foo Fighters';b'Razor';2005
1684;b'SOLITMH12A58A78F01';397816;b'Insomnia - The Best Of';b'ARXDQJB1187FB57154';b'Faithless';b'Six';2004
1685;b'SOHEORL12A6D4F7EF6';24504;b'Dansez Avec Jo Privat';b'ARQC4R31187B9A0D88';b'Jo Privat';b'Sous Les Ponts De Paris (Valse)';0
1686;b'SOEIZWQ12A6D4F8E21';50737;b'The Age Of Style - Hits of the 30s';b'ARFQ3191187B98AD2E';b'Marion Harris';b'Would You Like To Take A Walk?';0
